State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
IN,WPA-06-0001,IN-WPA-06-0001,8/21/2012,38.37459615,-87.17847436,,,,,,Yes,,6,Invert,6
IN,WPA-06-0006,IN-WPA-06-0006,9/12/2012,38.35307049,-87.13548519,,,,,,Yes,,4,Invert,4
IN,WSU050-0033,IN-WSU050-0033,7/21/2009,39.94124236,-87.11441882,,,,,,Yes,,2,Invert,2
IN,WWU-08-0002,IN-WWU-08-0002,7/18/2011,39.95015315,-85.80937299,,,,,,Yes,,3,Invert,3
IN,GML070-0004,IN-GML070-0004,7/23/2007,39.69087471,-84.83221486,,,,,,Yes,,5,Invert,5
IN,GML080-0002,IN-GML080-0002,7/23/2007,39.55425625,-84.81726873,,,,,,Yes,,5,Invert,5
IN,GMW010-0035,IN-GMW010-0035,7/17/2007,39.84551927,-85.17037827,,,,,,Yes,,4,Invert,4
IN,GMW010-0035,IN-GMW010-0035,7/17/2007,39.84551927,-85.17037827,,,,,,Yes,,3,Invert,3
IN,GMW010-0041,IN-GMW010-0041,7/17/2007,39.89549895,-85.17750524,,,,,,Yes,,4,Invert,4
IN,GMW010-0045,IN-GMW010-0045,7/17/2007,39.79891777,-85.22984484,,,,,,Yes,,3,Invert,3
IN,GMW020-0029,IN-GMW020-0029,7/16/2007,39.97537642,-84.97526496,,,,,,Yes,,4,Invert,4
IN,GMW020-0029,IN-GMW020-0029,7/16/2007,39.97537642,-84.97526496,,,,,,Yes,,4,Invert,4
IN,GMW020-0035,IN-GMW020-0035,7/24/2007,39.70772264,-85.11745929,,,,,,Yes,,5,Invert,5
IN,GMW020-0036,IN-GMW020-0036,7/16/2007,40.01829611,-84.97556896,,,,,,Yes,,4,Invert,4
IN,GMW030-0026,IN-GMW030-0026,7/16/2007,40.00952037,-84.88811716,,,,,,Yes,,5,Invert,5
IN,GMW030-0026,IN-GMW030-0026,7/16/2007,40.00952037,-84.88811716,,,,,,Yes,,5,Invert,5
IN,GMW040-0012,IN-GMW040-0012,10/25/2004,39.57333333,-85.15638889,,,,,,Yes,,3,Invert,3
IN,GMW040-0036,IN-GMW040-0036,7/18/2007,39.53524387,-85.16333111,,,,,,Yes,,3,Invert,3
IN,GMW040-0043,IN-GMW040-0043,7/17/2007,39.54894912,-85.16999356,,,,,,Yes,,3,Invert,3
IN,GMW040-0044,IN-GMW040-0044,7/18/2007,39.46513034,-85.17588298,,,,,,Yes,,3,Invert,3
IN,GMW040-0045,IN-GMW040-0045,7/18/2007,39.53968607,-85.1322352,,,,,,Yes,,4,Invert,4
IN,GMW040-0045,IN-GMW040-0045,7/18/2007,39.53968607,-85.1322352,,,,,,Yes,,3,Invert,3
IN,GMW050-0006,IN-GMW050-0006,10/25/2004,39.43666667,-85.19444444,,,,,,Yes,,3,Invert,3
IN,GMW050-0016,IN-GMW050-0016,7/24/2007,39.3620502,-85.25589562,,,,,,Yes,,4,Invert,4
IN,GMW050-0017,IN-GMW050-0017,7/24/2007,39.33170558,-85.30684578,,,,,,Yes,,4,Invert,4
IN,GMW060-0016,IN-GMW060-0016,7/23/2007,39.43449105,-85.06174979,,,,,,Yes,,3,Invert,3
IN,GMW060-0021,IN-GMW060-0021,7/18/2007,39.49006749,-85.12625061,,,,,,Yes,,3,Invert,3
IN,GMW060-0022,IN-GMW060-0022,7/23/2007,39.36489274,-85.11904427,,,,,,Yes,,4,Invert,4
IN,GMW070-0080,IN-GMW070-0080,7/23/2007,39.67124702,-84.95023067,,,,,,Yes,,4,Invert,4
IN,GMW070-0082,IN-GMW070-0082,7/24/2007,39.63502677,-84.9987092,,,,,,Yes,,3,Invert,3
IN,GMW070-0091,IN-GMW070-0091,7/17/2007,39.42765765,-85.0036749,,,,,,Yes,,4,Invert,4
IN,GMW070-0092,IN-GMW070-0092,7/18/2007,39.75282947,-84.91853705,,,,,,Yes,,4,Invert,4
IN,GMW070-0092,IN-GMW070-0092,7/18/2007,39.75282947,-84.91853705,,,,,,Yes,,4,Invert,4
IN,GMW070-0093,IN-GMW070-0093,7/17/2007,39.52003607,-84.97993179,,,,,,Yes,,4,Invert,4
IN,GMW070-0100,IN-GMW070-0100,7/17/2007,39.51217908,-84.95611504,,,,,,Yes,,4,Invert,4
IN,GMW070-0101,IN-GMW070-0101,7/18/2007,39.7730813,-84.87000954,,,,,,Yes,,3,Invert,3
IN,GMW070-0109,IN-GMW070-0109,7/18/2007,39.78864104,-84.92720325,,,,,,Yes,,4,Invert,4
IN,GMW070-0109,IN-GMW070-0109,7/18/2007,39.78864104,-84.92720325,,,,,,Yes,,4,Invert,4
IN,GMW080-0034,IN-GMW080-0034,7/16/2007,39.2850496,-84.8787187,,,,,,Yes,,3,Invert,3
IN,GMW080-0036,IN-GMW080-0036,7/23/2007,39.37310271,-85.04167344,,,,,,Yes,,4,Invert,4
IN,GMW080-0038,IN-GMW080-0038,7/17/2007,39.37881319,-84.8373356,,,,,,Yes,,4,Invert,4
IN,GMW080-0040,IN-GMW080-0040,7/16/2007,39.3597505,-84.9541116,,,,,,Yes,,3,Invert,3
IN,GMW080-0043,IN-GMW080-0043,7/16/2007,39.34362926,-84.9215295,,,,,,Yes,,3,Invert,3
IN,LEA120-0007,IN-LEA120-0007,7/19/2005,40.970454,-84.857557,,,,,,Yes,,4,Invert,4
IN,LEA120-0011,IN-LEA120-0011,7/13/2010,40.94974747,-84.82839138,,,,,,Yes,,4,Invert,4
IN,LEJ050-0011,IN-LEJ050-0011,9/22/2004,41.46361111,-84.81138889,,,,,,Yes,,4,Invert,4
IN,LEJ050-0064,IN-LEJ050-0064,7/20/2005,41.62754,-84.824972,,,,,,Yes,,4,Invert,4
IN,LEJ050-0064,IN-LEJ050-0064,7/20/2005,41.62754,-84.824972,,,,,,Yes,,4,Invert,4
IN,LEJ050-0068,IN-LEJ050-0068,8/3/2010,41.46349867,-84.81128336,,,,,,Yes,,4,Invert,4
IN,LEJ070-0026,IN-LEJ070-0026,9/13/2005,41.244074,-84.974494,,,,,,Yes,,6,Invert,6
IN,LEJ070-0027,IN-LEJ070-0027,9/13/2005,41.262411,-84.940461,,,,,,Yes,,5,Invert,5
IN,LEJ080-0011,IN-LEJ080-0011,9/22/2004,41.43972222,-85.03888889,,,,,,Yes,,4,Invert,4
IN,LEJ080-0013,IN-LEJ080-0013,7/20/2005,41.479698,-84.971327,,,,,,Yes,,5,Invert,5
IN,LEJ080-0014,IN-LEJ080-0014,7/25/2005,41.480792,-85.13759,,,,,,Yes,,4,Invert,4
IN,LEJ080-0016,IN-LEJ080-0016,7/20/2010,41.47271817,-85.10511995,,,,,,Yes,,4,Invert,4
IN,LEJ080-0017,IN-LEJ080-0017,7/19/2010,41.40312812,-84.98894169,,,,,,Yes,,4,Invert,4
IN,LEJ090-0031,IN-LEJ090-0031,7/19/2005,41.258176,-85.131049,,,,,,Yes,,4,Invert,4
IN,LEJ090-0033,IN-LEJ090-0033,9/14/2005,41.265507,-85.136884,,,,,,Yes,,4,Invert,4
IN,LEJ090-0040,IN-LEJ090-0040,7/20/2010,41.3879695,-85.08570954,,,,,,Yes,,4,Invert,4
IN,LEJ090-0040,IN-LEJ090-0040,7/20/2010,41.3879695,-85.08570954,,,,,,Yes,,4,Invert,4
IN,LEJ090-0041,IN-LEJ090-0041,7/20/2010,41.28242036,-85.14240761,,,,,,Yes,,4,Invert,4
IN,LEJ100-0026,IN-LEJ100-0026,8/18/2010,41.14610054,-85.10031941,,,,,,Yes,,4,Invert,4
IN,LEM010-0035,IN-LEM010-0035,7/19/2005,41.183025,-84.869582,,,,,,Yes,,4,Invert,4
IN,LEM010-0039,IN-LEM010-0039,9/14/2005,41.078402,-85.086747,,,,,,Yes,,4,Invert,4
IN,LEM010-0046,IN-LEM010-0046,8/23/2010,41.13298835,-84.92092362,,,,,,Yes,,4,Invert,4
IN,LEM010-0050,IN-LEM010-0050,7/19/2010,41.22916608,-84.85066921,,,,,,Yes,,4,Invert,4
IN,LEM010-0051,IN-LEM010-0051,8/9/2010,41.1010727,-84.98127925,,,,,,Yes,,4,Invert,4
IN,LEM010-0052,IN-LEM010-0052,8/18/2010,41.07619734,-85.08176649,,,,,,Yes,,4,Invert,4
IN,LES030-0001,IN-LES030-0001,7/19/2010,40.74077601,-84.80573022,,,,,,Yes,,5,Invert,5
IN,LES040-0092,IN-LES040-0092,7/18/2005,40.686453,-84.999289,,,,,,Yes,,5,Invert,5
IN,LES040-0093,IN-LES040-0093,7/18/2005,40.786454,-84.960116,,,,,,Yes,,5,Invert,5
IN,LES040-0104,IN-LES040-0104,7/13/2010,40.83582696,-84.91658086,,,,,,Yes,,5,Invert,5
IN,LES050-0019,IN-LES050-0019,7/18/2005,40.894615,-85.007594,,,,,,Yes,,4,Invert,4
IN,LES060-0020,IN-LES060-0020,7/19/2005,41.103543,-85.162984,,,,,,Yes,,5,Invert,5
IN,LES060-0021,IN-LES060-0021,7/19/2005,40.945215,-85.084989,,,,,,Yes,,5,Invert,5
IN,LMG020-0018,IN-LMG020-0018,9/24/2013,41.61305556,-87.43277778,,,,,,Yes,,5,Invert,5
IN,LMG020-0019,IN-LMG020-0019,9/23/2013,41.61430556,-87.46152778,,,,,,Yes,,6,Invert,6
IN,LMG020-0025,IN-LMG020-0025,9/23/2013,41.65222222,-87.46305556,,,,,,Yes,,6,Invert,6
IN,LMG020-0029,IN-LMG020-0029,9/24/2013,41.61583333,-87.26444444,,,,,,Yes,,5,Invert,5
IN,LMG020-0039,IN-LMG020-0039,9/25/2013,41.61555556,-87.2725,,,,,,Yes,,5,Invert,5
IN,LMG030-0008,IN-LMG030-0008,7/23/2013,41.53539722,-87.256425,,,,,,Yes,,5,Invert,5
IN,LMG030-0022,IN-LMG030-0022,7/18/2005,41.463922,-87.233299,,,,,,Yes,,4,Invert,4
IN,LMG030-0028,IN-LMG030-0028,7/12/2010,41.43955886,-87.4396042,,,,,,Yes,,5,Invert,5
IN,LMG040-0008,IN-LMG040-0008,7/18/2005,41.567823,-87.190669,,,,,,Yes,,6,Invert,6
IN,LMG-04-0001,IN-LMG-04-0001,8/13/2012,41.622533,-87.094516,,,,,,Yes,,5,Invert,5
IN,LMG040-0012,IN-LMG040-0012,8/16/2010,41.56724967,-87.25499007,,,,,,Yes,,5,Invert,5
IN,LMG-04-0002,IN-LMG-04-0002,8/6/2012,41.620309,-87.091617,,,,,,Yes,,5,Invert,5
IN,LMG-04-0003,IN-LMG-04-0003,8/6/2012,41.607661,-87.094115,,,,,,Yes,,5,Invert,5
IN,LMG-04-0004,IN-LMG-04-0004,8/6/2012,41.622104,-87.087075,,,,,,Yes,,4,Invert,4
IN,LMG-04-0006,IN-LMG-04-0006,8/14/2012,41.621305,-87.049151,,,,,,Yes,,5,Invert,5
IN,LMG-04-0007,IN-LMG-04-0007,8/7/2012,41.617223,-87.050261,,,,,,Yes,,4,Invert,4
IN,LMG-04-0008,IN-LMG-04-0008,8/7/2012,41.608867,-87.049684,,,,,,Yes,,5,Invert,5
IN,LMG-04-0009,IN-LMG-04-0009,8/7/2012,41.599712,-87.048395,,,,,,Yes,,6,Invert,6
IN,LMG-04-0011,IN-LMG-04-0011,8/7/2012,41.593686,-87.040189,,,,,,Yes,,4,Invert,4
IN,LMG-04-0011,IN-LMG-04-0011,8/7/2012,41.593686,-87.040189,,,,,,Yes,,4,Invert,4
IN,LMG-04-0012,IN-LMG-04-0012,8/7/2012,41.57013,-87.030305,,,,,,Yes,,4,Invert,4
IN,LMG-04-0014,IN-LMG-04-0014,8/8/2012,41.573136,-87.028068,,,,,,Yes,,6,Invert,6
IN,LMG-04-0015,IN-LMG-04-0015,8/8/2012,41.555632,-87.007617,,,,,,Yes,,3,Invert,3
IN,LMG-04-0017,IN-LMG-04-0017,8/13/2012,41.616913,-87.03231,,,,,,Yes,,5,Invert,5
IN,LMG-04-0018,IN-LMG-04-0018,8/14/2012,41.585804,-87.009135,,,,,,Yes,,5,Invert,5
IN,LMG-04-0019,IN-LMG-04-0019,8/14/2012,41.571279,-86.989096,,,,,,Yes,,5,Invert,5
IN,LMG-04-0020,IN-LMG-04-0020,8/14/2012,41.616947,-87.022035,,,,,,Yes,,5,Invert,5
IN,LMG-04-0021,IN-LMG-04-0021,8/13/2012,41.62249,-87.010524,,,,,,Yes,,5,Invert,5
IN,LMG-04-0022,IN-LMG-04-0022,8/14/2012,41.606911,-86.989634,,,,,,Yes,,4,Invert,4
IN,LMG-04-0023,IN-LMG-04-0023,8/14/2012,41.593937,-86.989876,,,,,,Yes,,4,Invert,4
IN,LMG-04-0024,IN-LMG-04-0024,8/14/2012,41.593799,-86.975069,,,,,,Yes,,5,Invert,5
IN,LMG-04-0025,IN-LMG-04-0025,8/13/2012,41.609392,-86.980248,,,,,,Yes,,6,Invert,6
IN,LMG-04-0026,IN-LMG-04-0026,8/13/2012,41.622471,-86.987077,,,,,,Yes,,5,Invert,5
IN,LMG-04-0027,IN-LMG-04-0027,8/14/2012,41.623877,-86.980522,,,,,,Yes,,4,Invert,4
IN,LMG-04-0027,IN-LMG-04-0027,8/14/2012,41.623877,-86.980522,,,,,,Yes,,4,Invert,4
IN,LMG-04-0028,IN-LMG-04-0028,8/14/2012,41.6274,-86.951488,,,,,,Yes,,4,Invert,4
IN,LMG-04-0029,IN-LMG-04-0029,8/7/2012,41.629716,-86.941804,,,,,,Yes,,5,Invert,5
IN,LMG-04-0031,IN-LMG-04-0031,8/7/2012,41.651302,-86.941878,,,,,,Yes,,5,Invert,5
IN,LMG-04-0032,IN-LMG-04-0032,8/7/2012,41.651432,-86.9325,,,,,,Yes,,6,Invert,6
IN,LMG-04-0033,IN-LMG-04-0033,8/7/2012,41.617216,-86.946359,,,,,,Yes,,5,Invert,5
IN,LMG-04-0035,IN-LMG-04-0035,8/8/2012,41.602435,-86.936543,,,,,,Yes,,4,Invert,4
IN,LMG-04-0035,IN-LMG-04-0035,8/8/2012,41.602435,-86.936543,,,,,,Yes,,4,Invert,4
IN,LMG-04-0037,IN-LMG-04-0037,8/6/2012,41.598106,-86.92209,,,,,,Yes,,4,Invert,4
IN,LMG-04-0038,IN-LMG-04-0038,8/7/2012,41.621951,-86.932241,,,,,,Yes,,4,Invert,4
IN,LMG-04-0039,IN-LMG-04-0039,8/6/2012,41.612775,-86.906092,,,,,,Yes,,4,Invert,4
IN,LMG-04-0040,IN-LMG-04-0040,8/6/2012,41.599986,-86.895417,,,,,,Yes,,4,Invert,4
IN,LMG-04-0042,IN-LMG-04-0042,8/6/2012,41.602372,-86.880367,,,,,,Yes,,4,Invert,4
IN,LMG-04-0043,IN-LMG-04-0043,8/6/2012,41.611505,-87.150245,,,,,,Yes,,5,Invert,5
IN,LMG-04-0044,IN-LMG-04-0044,8/6/2012,41.612456,-87.147137,,,,,,Yes,,5,Invert,5
IN,LMG-04-0045,IN-LMG-04-0045,8/7/2012,41.6194,-87.1453,,,,,,Yes,,5,Invert,5
IN,LMG-05-0002,IN-LMG-05-0002,7/22/2013,41.59362084,-87.22069186,,,,,,Yes,,5,Invert,5
IN,LMG-05-0003,IN-LMG-05-0003,7/22/2013,41.58828588,-87.20441822,,,,,,Yes,,4,Invert,4
IN,LMG-05-0004,IN-LMG-05-0004,7/22/2013,41.56492476,-87.18905508,,,,,,Yes,,5,Invert,5
IN,LMG-05-0008,IN-LMG-05-0008,7/22/2013,41.55882944,-87.23635064,,,,,,Yes,,5,Invert,5
IN,LMG-05-0008,IN-LMG-05-0008,7/22/2013,41.55882944,-87.23635064,,,,,,Yes,,5,Invert,5
IN,LMG-05-0009,IN-LMG-05-0009,7/23/2013,41.53489484,-87.25398294,,,,,,Yes,,5,Invert,5
IN,LMG-05-0010,IN-LMG-05-0010,7/22/2013,41.52158603,-87.23983651,,,,,,Yes,,5,Invert,5
IN,LMG-05-0012,IN-LMG-05-0012,7/22/2013,41.47613949,-87.22015183,,,,,,Yes,,4,Invert,4
IN,LMG-05-0013,IN-LMG-05-0013,7/23/2013,41.46451191,-87.21016561,,,,,,Yes,,4,Invert,4
IN,LMG-05-0014,IN-LMG-05-0014,7/23/2013,41.44915243,-87.2473032,,,,,,Yes,,4,Invert,4
IN,LMG-05-0015,IN-LMG-05-0015,7/23/2013,41.44704867,-87.27761876,,,,,,Yes,,4,Invert,4
IN,LMG-05-0016,IN-LMG-05-0016,7/23/2013,41.42364618,-87.29667465,,,,,,Yes,,5,Invert,5
IN,LMG-05-0017,IN-LMG-05-0017,7/23/2013,41.39829506,-87.30176091,,,,,,Yes,,6,Invert,6
IN,LMG-05-0018,IN-LMG-05-0018,7/22/2013,41.43555322,-87.35472546,,,,,,Yes,,5,Invert,5
IN,LMG-05-0019,IN-LMG-05-0019,7/22/2013,41.42732992,-87.36929848,,,,,,Yes,,6,Invert,6
IN,LMG-05-0020,IN-LMG-05-0020,7/23/2013,41.44174128,-87.39258239,,,,,,Yes,,5,Invert,5
IN,LMG-05-0020,IN-LMG-05-0020,7/23/2013,41.44174128,-87.39258239,,,,,,Yes,,5,Invert,5
IN,LMG-05-0021,IN-LMG-05-0021,7/23/2013,41.43495179,-87.40302528,,,,,,Yes,,5,Invert,5
IN,LMG-05-0022,IN-LMG-05-0022,7/23/2013,41.44821244,-87.42648335,,,,,,Yes,,5,Invert,5
IN,LMG-05-0024,IN-LMG-05-0024,7/23/2013,41.49800932,-87.42756557,,,,,,Yes,,5,Invert,5
IN,LMG-05-0025,IN-LMG-05-0025,7/23/2013,41.51732394,-87.39592426,,,,,,Yes,,5,Invert,5
IN,LMG-05-0026,IN-LMG-05-0026,7/23/2013,41.48607445,-87.39339231,,,,,,Yes,,5,Invert,5
IN,LMG-05-0027,IN-LMG-05-0027,7/23/2013,41.49865257,-87.36476355,,,,,,Yes,,5,Invert,5
IN,LMG-05-0027,IN-LMG-05-0027,7/23/2013,41.49865257,-87.36476355,,,,,,Yes,,4,Invert,4
IN,LMG-05-0028,IN-LMG-05-0028,7/23/2013,41.48565713,-87.37361497,,,,,,Yes,,5,Invert,5
IN,LMG-05-0029,IN-LMG-05-0029,7/23/2013,41.50588109,-87.35870748,,,,,,Yes,,5,Invert,5
IN,LMG-05-0030,IN-LMG-05-0030,7/22/2013,41.48546506,-87.3403808,,,,,,Yes,,5,Invert,5
IN,LMG-05-0031,IN-LMG-05-0031,7/23/2013,41.51201251,-87.3069362,,,,,,Yes,,5,Invert,5
IN,LMG-05-0032,IN-LMG-05-0032,7/22/2013,41.51644236,-87.21075158,,,,,,Yes,,5,Invert,5
IN,LMG-05-0033,IN-LMG-05-0033,7/22/2013,41.49295911,-87.28762022,,,,,,Yes,,5,Invert,5
IN,LMG-05-0034,IN-LMG-05-0034,7/23/2013,41.45633007,-87.22930745,,,,,,Yes,,5,Invert,5
IN,LMG-05-0035,IN-LMG-05-0035,7/23/2013,41.44192504,-87.27018527,,,,,,Yes,,5,Invert,5
IN,LMG-05-0036,IN-LMG-05-0036,7/22/2013,41.41281788,-87.33291957,,,,,,Yes,,5,Invert,5
IN,LMG-05-0037,IN-LMG-05-0037,9/25/2013,41.6103,-87.17925,,,,,,Yes,,6,Invert,6
IN,LMG-05-0037,IN-LMG-05-0037,9/25/2013,41.6103,-87.17925,,,,,,Yes,,6,Invert,6
IN,LMG060-0008,IN-LMG060-0008,8/13/2012,41.61681805,-87.12622159,,,,,,Yes,,5,Invert,5
IN,LMG060-0041,IN-LMG060-0041,7/12/2010,41.62320316,-86.98203028,,,,,,Yes,,4,Invert,4
IN,LMG-06-0009,IN-LMG-06-0009,9/24/2013,41.61359999,-87.2784,,,,,,Yes,,5,Invert,5
IN,LMG-06-0010,IN-LMG-06-0010,9/24/2013,41.61239998,-87.2922,,,,,,Yes,,5,Invert,5
IN,LMG-06-0011,IN-LMG-06-0011,9/23/2013,41.64669999,-87.4934,,,,,,Yes,,6,Invert,6
IN,LMG-06-0012,IN-LMG-06-0012,9/23/2013,41.63459999,-87.4712,,,,,,Yes,,6,Invert,6
IN,LMG070-0036,IN-LMG070-0036,7/19/2005,41.679395,-86.825549,,,,,,Yes,,4,Invert,4
IN,LMJ090-0008,IN-LMJ090-0008,9/22/2004,41.71888889,-84.97166667,,,,,,Yes,,4,Invert,4
IN,LMJ110-0080,IN-LMJ110-0080,7/26/2005,41.577691,-85.221598,,,,,,Yes,,4,Invert,4
IN,LMJ110-0124,IN-LMJ110-0124,7/20/2010,41.59702561,-84.97181104,,,,,,Yes,,4,Invert,4
